lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type,Describe
183687,smtWeld,smtWeld,SMT,5,5,0.0,expand,
183690,smtWeld,smtWeld,SMT,5,5,0.0,expand,
183693,smtWeld,smtWeld,SMT,5,5,0.0,expand,
183695,smtWeld,smtWeld,SMT,5,5,0.0,expand,16V 3.3nF X7R ±10% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
183705,smtWeld,smtWeld,SMT,5,5,0.0,expand,
183710,smtWeld,smtWeld,SMT,5,5,0.0,expand,10V 47nF X5R ±10% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
202859,smtWeld,smtWeld,SMT,1,0,0.0,expand,
217648,manualWeld,manualWeld,THT,1,0,0.0,expand,
241461,manualWeld,manualWeld,THT,1,0,0.0,expand,
246415,smtWeld,smtWeld,SMT,5,5,0.0,expand,
246856,smtWeld,smtWeld,SMT,5,5,0.0,expand,
246999,smtWeld,smtWeld,SMT,5,5,0.0,expand,-55℃~+155℃ 11.3kΩ 25V 50mW Thick Film Resistor ±1% ±200ppm/℃ 0201 Chip Resistor - Surface Mount ROHS
255745,smtWeld,smtWeld,SMT,1,0,0.0,expand,
267243,manualWeld,manualWeld,THT,5,5,0.0,expand,
268088,smtWeld,smtWeld,SMT,5,5,0.0,expand,
268090,smtWeld,smtWeld,SMT,5,5,0.0,expand,
304671,smtWeld,smtWeld,SMT,5,5,0.0,expand,
305284,smtWeld,smtWeld,SMT,5,5,0.0,expand,300Ω 50mW 0201 Chip Resistor - Surface Mount ROHS
306951,smtWeld,smtWeld,SMT,5,5,0.0,expand,
314209,smtWeld,smtWeld,SMT,20,10,0.0,expand,
314212,smtWeld,smtWeld,SMT,5,5,0.0,expand,
318559,smtWeld,smtWeld,SMT,5,5,0.0,expand,
318561,smtWeld,smtWeld,SMT,5,5,0.0,expand,25V 47pF C0G ±5% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
319947,smtWeld,smtWeld,SMT,5,5,0.0,expand,-55℃~+155℃ 100Ω 15V 31.25mW Thin Film Resistor ±0.5% ±50ppm/℃ 0201 Chip Resistor - Surface Mount ROHS
320709,smtWeld,smtWeld,SMT,20,10,0.0,expand,
320889,smtWeld,smtWeld,SMT,5,5,0.0,expand,
320960,smtWeld,smtWeld,SMT,20,10,0.0,expand,
326496,manualWeld,manualWeld,THT,1,0,0.0,expand,
326668,smtWeld,smtWeld,SMT,5,5,0.0,expand,
334627,smtWeld,smtWeld,SMT,5,5,0.0,expand,
334630,smtWeld,smtWeld,SMT,5,5,0.0,expand,
334633,smtWeld,smtWeld,SMT,5,5,0.0,expand,
334634,smtWeld,smtWeld,SMT,5,5,0.0,expand,
350642,smtWeld,smtWeld,SMT,1,0,0.0,expand,QFN-28 Microcontrollers (MCU/MPU/SOC) ROHS
352837,manualWeld,manualWeld,THT,5,0,0.0,expand,
357824,manualWeld,manualWeld,THT,1,0,0.0,expand,
357771,manualWeld,manualWeld,THT,5,0,0.0,expand,
367411,smtWeld,smtWeld,SMT,5,5,0.0,expand,
367413,smtWeld,smtWeld,SMT,5,5,0.0,expand,
367414,smtWeld,smtWeld,SMT,5,5,0.0,expand,
367477,smtWeld,smtWeld,SMT,5,5,0.0,expand,
367591,smtWeld,smtWeld,SMT,5,5,0.0,expand,
367609,smtWeld,smtWeld,SMT,5,5,0.0,expand,3.3Ω 50mW 0201 Chip Resistor - Surface Mount ROHS
370459,smtWeld,smtWeld,SMT,5,4,0.0,expand,
377531,smtWeld,smtWeld,SMT,5,5,0.0,expand,
377532,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384404,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384406,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384408,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384424,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384427,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384429,smtWeld,smtWeld,SMT,5,5,0.0,expand,
384437,smtWeld,smtWeld,SMT,5,5,0.0,expand,
395472,manualWeld,manualWeld,THT,1,0,0.0,expand,
395485,manualWeld,manualWeld,THT,1,0,0.0,expand,
395500,smtWeld,smtWeld,SMT,1,0,0.0,expand,
395507,smtWeld,smtWeld,SMT,1,0,0.0,expand,
395508,manualWeld,manualWeld,THT,1,0,0.0,expand,"100,000 Cycles 16Mbit 2.1V~3.6V 20 Years 4uA 80MHz SPI USON-8-EP(2x3) NOR FLASH ROHS"
395522,manualWeld,manualWeld,THT,1,0,0.0,expand,
395535,manualWeld,manualWeld,THT,1,0,0.0,expand,
395541,manualWeld,manualWeld,THT,1,0,0.0,expand,
400274,manualWeld,manualWeld,THT,5,0,0.0,expand,
405280,manualWeld,manualWeld,THT,5,5,0.0,expand,
423355,smtWeld,smtWeld,SMT,5,5,0.0,expand,
423417,smtWeld,smtWeld,SMT,5,5,0.0,expand,
423444,smtWeld,smtWeld,SMT,5,5,0.0,expand,
423678,smtWeld,smtWeld,SMT,5,5,0.0,expand,
423725,smtWeld,smtWeld,SMT,5,5,0.0,expand,
423745,smtWeld,smtWeld,SMT,5,5,0.0,expand,-55℃~+155℃ 137Ω 25V 50mW Thick Film Resistor ±1% 0201 Chip Resistor - Surface Mount ROHS
423767,smtWeld,smtWeld,SMT,5,5,0.0,expand,
428676,manualWeld,manualWeld,THT,5,5,0.0,expand,
432378,manualWeld,manualWeld,THT,5,5,0.0,expand,
432603,manualWeld,manualWeld,THT,2,1,0.0,expand,
459178,smtWeld,smtWeld,SMT,1,0,0.0,expand,
459956,manualWeld,manualWeld,THT,1,0,0.0,expand,-55℃~+175℃ 1 N-channel 160A 270nC@10V 300W 4.5mΩ@10V 4V 510pF 7.5nF 75V D2PAK MOSFETs ROHS
461569,smtWeld,smtWeld,SMT,1,0,0.0,expand,
466990,manualWeld,manualWeld,THT,1,0,0.0,expand,
473202,manualWeld,manualWeld,THT,5,5,0.0,expand,
474067,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474079,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474107,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474111,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474114,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474115,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474122,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474124,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474196,smtWeld,smtWeld,SMT,5,5,0.0,expand,
474230,smtWeld,smtWeld,SMT,5,5,0.0,expand,-55℃~+155℃ 25V 50mW 715Ω Thick Film Resistor ±1% 0201 Chip Resistor - Surface Mount ROHS
476133,manualWeld,manualWeld,THT,1,0,0.0,expand,
478454,manualWeld,manualWeld,THT,5,0,0.0,expand,SOP-8 NOR FLASH ROHS
479282,manualWeld,manualWeld,THT,5,5,0.0,expand,插件 Through Hole Resistors ROHS
479316,manualWeld,manualWeld,THT,5,5,0.0,expand,
501022,manualWeld,manualWeld,THT,5,5,0.0,expand,
503592,manualWeld,manualWeld,THT,1,0,0.0,expand,
503676,smtWeld,smtWeld,SMT,5,2,0.0,expand,
507172,manualWeld,manualWeld,THT,5,5,0.0,expand,
513253,manualWeld,manualWeld,THT,1,0,0.0,expand,
513259,manualWeld,manualWeld,THT,1,0,0.0,expand,
513262,smtWeld,smtWeld,SMT,5,0,0.0,expand,
513413,smtWeld,smtWeld,SMT,5,5,0.0,expand,22pF 50V C0G 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
513414,smtWeld,smtWeld,SMT,5,5,0.0,expand,
513425,smtWeld,smtWeld,SMT,5,5,0.0,expand,
513429,smtWeld,smtWeld,SMT,20,10,0.0,expand,
521265,manualWeld,manualWeld,THT,5,5,0.0,expand,
522841,manualWeld,manualWeld,THT,5,0,0.0,expand,
525058,smtWeld,smtWeld,SMT,5,5,0.0,expand,
529223,manualWeld,manualWeld,THT,5,5,0.0,expand,
529242,manualWeld,manualWeld,THT,1,0,0.0,expand,
529246,manualWeld,manualWeld,THT,2,0,0.0,expand,
529255,manualWeld,manualWeld,THT,5,5,0.0,expand,
533893,smtWeld,smtWeld,SMT,5,0,0.0,expand,
544507,manualWeld,manualWeld,THT,1,0,0.0,expand,
596727,manualWeld,manualWeld,THT,1,0,0.0,expand,
596728,manualWeld,manualWeld,THT,1,0,0.0,expand,
596737,manualWeld,manualWeld,THT,1,0,0.0,expand,
596741,manualWeld,manualWeld,THT,1,0,0.0,expand,
596743,manualWeld,manualWeld,THT,1,0,0.0,expand,
596812,manualWeld,manualWeld,THT,1,0,0.0,expand,
596813,manualWeld,manualWeld,THT,1,0,0.0,expand,
598106,smtWeld,smtWeld,SMT,1,0,0.0,expand,
598619,manualWeld,manualWeld,THT,5,0,0.0,expand,
601742,manualWeld,manualWeld,THT,5,5,0.0,expand,
604250,manualWeld,manualWeld,THT,1,0,0.0,expand,-40℃~+85℃ 4.8umx4.8um CMOS Image Sensor LCC-48(14.2x14.2) Image Sensors ROHS
604870,manualWeld,manualWeld,THT,1,0,0.0,expand,
607947,manualWeld,manualWeld,THT,5,5,0.0,expand,
609920,smtWeld,smtWeld,SMT,5,5,0.0,expand,
609935,smtWeld,smtWeld,SMT,5,5,0.0,expand,
609936,smtWeld,smtWeld,SMT,5,5,0.0,expand,
609937,smtWeld,smtWeld,SMT,5,5,0.0,expand,
609940,smtWeld,smtWeld,SMT,5,5,0.0,expand,
609995,smtWeld,smtWeld,SMT,5,5,0.0,expand,
609997,smtWeld,smtWeld,SMT,5,5,0.0,expand,
648819,manualWeld,manualWeld,THT,5,5,0.0,expand,
648822,manualWeld,manualWeld,THT,5,5,0.0,expand,
648873,manualWeld,manualWeld,THT,5,5,0.0,expand,
648874,manualWeld,manualWeld,THT,5,5,0.0,expand,
648885,manualWeld,manualWeld,THT,5,5,0.0,expand,
648891,smtWeld,smtWeld,SMT,5,2,0.0,expand,
648894,manualWeld,manualWeld,THT,5,5,0.0,expand,
655086,manualWeld,manualWeld,THT,5,5,0.0,expand,
668112,manualWeld,manualWeld,THT,5,5,0.0,expand,
669064,smtWeld,smtWeld,SMT,1,0,0.0,expand,
669496,manualWeld,manualWeld,THT,1,0,0.0,expand,
690730,manualWeld,manualWeld,THT,1,0,0.0,expand,
691873,smtWeld,smtWeld,SMT,5,1,0.0,expand,
691803,manualWeld,manualWeld,THT,5,5,0.0,expand,
691804,manualWeld,manualWeld,THT,5,5,0.0,expand,
691807,manualWeld,manualWeld,THT,5,5,0.0,expand,
692684,smtWeld,smtWeld,SMT,1,0,0.0,expand,
694727,manualWeld,manualWeld,THT,1,0,0.0,expand,
695266,smtWeld,smtWeld,SMT,5,1,0.0,expand,
696151,smtWeld,smtWeld,SMT,0,0,0.0,expand,
697484,manualWeld,manualWeld,THT,5,5,0.0,expand,
698338,manualWeld,manualWeld,THT,1,0,0.0,expand,
698229,manualWeld,manualWeld,THT,5,5,0.0,expand,
702710,manualWeld,manualWeld,THT,5,5,0.0,expand,
709042,manualWeld,manualWeld,THT,1,0,0.0,expand,
711196,manualWeld,manualWeld,THT,5,0,0.0,expand,- Pre-ordered RLCs ROHS
712022,manualWeld,manualWeld,THT,5,5,0.0,expand,
712273,manualWeld,manualWeld,THT,1,0,0.0,expand,
712752,manualWeld,manualWeld,THT,5,0,0.0,expand,
715952,manualWeld,manualWeld,THT,1,0,0.0,expand,- Pre-ordered Connectors ROHS
715953,manualWeld,manualWeld,THT,1,0,0.0,expand,
715960,manualWeld,manualWeld,THT,1,0,0.0,expand,
715968,manualWeld,manualWeld,THT,1,0,0.0,expand,
718685,manualWeld,manualWeld,THT,5,5,0.0,expand,
718426,manualWeld,manualWeld,THT,1,0,0.0,expand,- No specification for star making plan ROHS
719497,manualWeld,manualWeld,THT,1,0,0.0,expand,
719498,manualWeld,manualWeld,THT,1,0,0.0,expand,
720657,smtWeld,smtWeld,SMT,5,0,0.0,expand,
721212,manualWeld,manualWeld,THT,5,5,0.0,expand,
721233,manualWeld,manualWeld,THT,2,0,0.0,expand,
721327,manualWeld,manualWeld,THT,5,5,0.0,expand,"插件,8x12mm Aluminum Electrolytic Capacitors - Leaded ROHS"
722174,smtWeld,smtWeld,SMT,1,0,0.0,expand,
725245,manualWeld,manualWeld,THT,5,0,0.0,expand,
754159,manualWeld,manualWeld,THT,5,5,0.0,expand,"180pF@1kHz 3.5kA 350V 460V 504V~616V 925V 92J 插件,P=7.5mm Varistors ROHS"
775400,manualWeld,manualWeld,THT,5,0,0.0,expand,
778380,smtWeld,smtWeld,SMT,5,5,0.0,expand,
783602,manualWeld,manualWeld,THT,1,0,0.0,expand,
817910,manualWeld,manualWeld,THT,1,0,0.0,expand,
831073,manualWeld,manualWeld,THT,1,0,0.0,expand,
845390,manualWeld,manualWeld,THT,5,0,0.0,expand,
879365,smtWeld,smtWeld,SMT,1,0,0.0,expand,
911421,manualWeld,manualWeld,THT,1,0,0.0,expand,
913126,manualWeld,manualWeld,THT,5,0,0.0,expand,
913130,manualWeld,manualWeld,THT,5,0,0.0,expand,
914336,manualWeld,manualWeld,THT,1,0,0.0,expand,TO-220AB-3 MOSFETs ROHS
914337,manualWeld,manualWeld,THT,5,0,0.0,expand,
914338,manualWeld,manualWeld,THT,5,0,0.0,expand,
914339,manualWeld,manualWeld,THT,5,5,0.0,expand,
914342,manualWeld,manualWeld,THT,5,5,0.0,expand,-55℃~+150℃@(Tj) 1.5V 125MHz 20000 225mW 300mA 30V NPN SOT-23 Darlington Transistors ROHS
914348,manualWeld,manualWeld,THT,5,5,0.0,expand,
914366,smtWeld,smtWeld,SMT,5,4,0.0,expand,
914367,smtWeld,smtWeld,SMT,5,4,0.0,expand,
914369,manualWeld,manualWeld,THT,5,5,0.0,expand,
914375,smtWeld,smtWeld,SMT,5,2,0.0,expand,
914386,manualWeld,manualWeld,THT,5,0,0.0,expand,
914388,manualWeld,manualWeld,THT,5,0,0.0,expand,
914390,manualWeld,manualWeld,THT,5,0,0.0,expand,
914401,manualWeld,manualWeld,THT,5,0,0.0,expand,
914402,manualWeld,manualWeld,THT,5,0,0.0,expand,
914408,manualWeld,manualWeld,THT,5,5,0.0,expand,
914409,manualWeld,manualWeld,THT,5,0,0.0,expand,
914421,manualWeld,manualWeld,THT,5,5,0.0,expand,
914436,manualWeld,manualWeld,THT,5,5,0.0,expand,
914443,manualWeld,manualWeld,THT,5,0,0.0,expand,
917694,manualWeld,manualWeld,THT,1,0,0.0,expand,插件 Isolated Power Modules ROHS
917695,manualWeld,manualWeld,THT,1,0,0.0,expand,
917696,manualWeld,manualWeld,THT,1,0,0.0,expand,
917697,manualWeld,manualWeld,THT,1,0,0.0,expand,
917698,manualWeld,manualWeld,THT,1,0,0.0,expand,
917705,manualWeld,manualWeld,THT,1,0,0.0,expand,
917917,manualWeld,manualWeld,THT,1,0,0.0,expand,
917918,manualWeld,manualWeld,THT,1,0,0.0,expand,
917920,manualWeld,manualWeld,THT,1,0,0.0,expand,
917921,manualWeld,manualWeld,THT,1,0,0.0,expand,
917922,manualWeld,manualWeld,THT,1,0,0.0,expand,
917923,manualWeld,manualWeld,THT,1,0,0.0,expand,
917924,manualWeld,manualWeld,THT,1,0,0.0,expand,
917925,manualWeld,manualWeld,THT,1,0,0.0,expand,
917926,manualWeld,manualWeld,THT,1,0,0.0,expand,
920804,manualWeld,manualWeld,THT,5,5,0.0,expand,
920811,manualWeld,manualWeld,THT,5,0,0.0,expand,
920866,manualWeld,manualWeld,THT,5,0,0.0,expand,"-25℃~+85℃ 1 1x4P 2.54mm 3A 4 4P Right Angle 弯插,P=2.54mm Wire To Board Connector ROHS"
920883,manualWeld,manualWeld,THT,5,0,0.0,expand,
920886,manualWeld,manualWeld,THT,5,0,0.0,expand,
920887,manualWeld,manualWeld,THT,5,0,0.0,expand,
920888,manualWeld,manualWeld,THT,5,0,0.0,expand,"-25℃~+85℃ 2 2x3P 3 4.2mm 4.2mm 6P 9A Right Angle 弯插,P=4.2mm Wire To Board Connector ROHS"
920958,smtWeld,smtWeld,SMT,5,0,0.0,expand,
920959,manualWeld,manualWeld,THT,5,0,0.0,expand,
961593,manualWeld,manualWeld,THT,1,0,0.0,expand,
961594,manualWeld,manualWeld,THT,1,0,0.0,expand,
961595,manualWeld,manualWeld,THT,1,0,0.0,expand,
963577,manualWeld,manualWeld,THT,5,0,0.0,expand,
963578,manualWeld,manualWeld,THT,5,5,0.0,expand,
964606,manualWeld,manualWeld,THT,5,5,0.0,expand,
968077,manualWeld,manualWeld,THT,5,5,0.0,expand,
968113,manualWeld,manualWeld,THT,5,5,0.0,expand,
968118,manualWeld,manualWeld,THT,5,5,0.0,expand,
968119,manualWeld,manualWeld,THT,5,5,0.0,expand,
968122,manualWeld,manualWeld,THT,5,5,0.0,expand,SOD-123 Zener Diodes ROHS
968125,manualWeld,manualWeld,THT,5,5,0.0,expand,
968131,manualWeld,manualWeld,THT,5,5,0.0,expand,
969104,manualWeld,manualWeld,THT,5,5,0.0,expand,
969111,manualWeld,manualWeld,THT,5,5,0.0,expand,
970508,manualWeld,manualWeld,THT,5,0,0.0,expand,
970564,manualWeld,manualWeld,THT,5,5,0.0,expand,
970831,manualWeld,manualWeld,THT,5,5,0.0,expand,
1521879,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521880,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521898,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1521905,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521914,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521929,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521941,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521963,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521965,manualWeld,manualWeld,THT,1,0,0.0,expand,
1521969,manualWeld,manualWeld,THT,1,0,0.0,expand,
1522002,manualWeld,manualWeld,THT,1,0,0.0,expand,
1550651,manualWeld,manualWeld,THT,1,0,0.0,expand,
1550661,manualWeld,manualWeld,THT,1,0,0.0,expand,
1550714,smtWeld,smtWeld,SMT,1,0,0.0,expand,UBGA-256(14x14) CPLD/FPGA ROHS
1550805,manualWeld,manualWeld,THT,1,0,0.0,expand,
1550893,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1550981,manualWeld,manualWeld,THT,1,0,0.0,expand,
1593791,manualWeld,manualWeld,THT,5,5,0.0,expand,
1620010,smtWeld,smtWeld,SMT,1,0,0.0,expand,"10V 10nF X7R ±20% SMD,0.4x0.4mm Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS"
1621752,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1621762,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1621764,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623664,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623671,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623672,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623677,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623678,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623679,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623692,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623693,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623694,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623719,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623724,smtWeld,smtWeld,SMT,1,0,0.0,expand,16V 200pF X7R ±5% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
1623726,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623758,smtWeld,smtWeld,SMT,20,10,0.0,expand,
1623759,smtWeld,smtWeld,SMT,1,0,0.0,expand,10V 68nF X5R ±20% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
1623760,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623761,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623769,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623771,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623777,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623778,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623779,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623780,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623781,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623782,smtWeld,smtWeld,SMT,1,0,0.0,expand,
1623783,smtWeld,smtWeld,SMT,1,0,0.0,expand,10V 68nF X5R ±20% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
1623834,smtWeld,smtWeld,SMT,20,10,0.0,expand,
1854033,manualWeld,manualWeld,THT,5,5,0.0,expand,-40℃~+125℃@(Ta) 1 12.7V~20V 2.6A 2.6A 5ns 5ns IGBT、MOSFET Low Side SOT-23-6 Gate Drivers ROHS
1974065,manualWeld,manualWeld,THT,1,0,0.0,expand,
1976329,manualWeld,manualWeld,THT,1,0,0.0,expand,
2061063,manualWeld,manualWeld,THT,1,0,0.0,expand,
2063141,manualWeld,manualWeld,THT,1,0,0.0,expand,
2064692,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2069809,manualWeld,manualWeld,THT,1,0,0.0,expand,
2069823,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2151389,manualWeld,manualWeld,THT,5,5,0.0,expand,
2151411,manualWeld,manualWeld,THT,5,0,0.0,expand,ATSLP-12-3 RF Amplifiers ROHS
2151894,manualWeld,manualWeld,THT,5,5,0.0,expand,
2440242,manualWeld,manualWeld,THT,5,5,0.0,expand,
2653773,manualWeld,manualWeld,THT,1,0,0.0,expand,
2653819,manualWeld,manualWeld,THT,5,0,0.0,expand,
2654747,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2654748,manualWeld,manualWeld,THT,5,0,0.0,expand,PG-ATSLP-9-3 RF Switches ROHS
2654749,manualWeld,manualWeld,THT,5,0,0.0,expand,
2657972,manualWeld,manualWeld,THT,1,0,0.0,expand,
2658468,manualWeld,manualWeld,THT,1,0,0.0,expand,
2658610,manualWeld,manualWeld,THT,1,0,0.0,expand,-40℃~+85℃@(TA) 2 300kHz 5.6V~24V 93% Step-down Step-down type Yes QSOP-24 DC-DC Controllers ROHS
2658630,smtWeld,smtWeld,SMT,1,0,0.0,expand,-40℃~+105℃@(TA) 1 2MHz 99% 9V~16V Buck-Boost Full-Bridge No QSOP-16-150mil DC-DC Controllers ROHS
2658714,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2663035,manualWeld,manualWeld,THT,1,0,0.0,expand,
2675378,manualWeld,manualWeld,THT,1,0,0.0,expand,
2676174,manualWeld,manualWeld,THT,1,0,0.0,expand,
2682768,manualWeld,manualWeld,THT,5,0,0.0,expand,
2683258,manualWeld,manualWeld,THT,2,0,0.0,expand,
2691775,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2691794,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2692125,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2758093,manualWeld,manualWeld,THT,1,0,0.0,expand,
2758096,manualWeld,manualWeld,THT,1,0,0.0,expand,
2758097,manualWeld,manualWeld,THT,1,0,0.0,expand,
2758100,manualWeld,manualWeld,THT,1,0,0.0,expand,
2759998,manualWeld,manualWeld,THT,5,5,0.0,expand,
2760006,manualWeld,manualWeld,THT,5,5,0.0,expand,
2761045,manualWeld,manualWeld,THT,1,0,0.0,expand,插件 DC-DC Power Modules ROHS
2761800,manualWeld,manualWeld,THT,2,0,0.0,expand,
2762186,manualWeld,manualWeld,THT,5,5,0.0,expand,
2762632,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762635,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762636,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762638,manualWeld,manualWeld,THT,1,0,0.0,expand,"DIP-14P,32.3x16.3mm DC-DC Power Modules ROHS"
2762640,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762641,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762643,manualWeld,manualWeld,THT,1,0,0.0,expand,"DIP-14P,32.3x16.3mm DC-DC Power Modules ROHS"
2762649,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762650,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762658,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762660,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762711,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762712,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762714,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762716,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762717,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762719,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762725,manualWeld,manualWeld,THT,1,0,0.0,expand,"插件-6P,50.8x25.4mm DC-DC Power Modules ROHS"
2762726,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762729,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762734,manualWeld,manualWeld,THT,1,0,0.0,expand,"插件-6P,51.5x42.6mm DC-DC Power Modules ROHS"
2762736,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762739,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762741,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762743,manualWeld,manualWeld,THT,1,0,0.0,expand,"插件-6P,50.8x30.5mm DC-DC Power Modules ROHS"
2762744,manualWeld,manualWeld,THT,1,0,0.0,expand,"插件-6P,50.8x30.5mm DC-DC Power Modules ROHS"
2762746,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762748,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762751,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762753,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762761,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762762,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762768,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762770,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762771,manualWeld,manualWeld,THT,1,0,0.0,expand,
2762773,manualWeld,manualWeld,THT,1,0,0.0,expand,"插件-6P,51.5x42.6mm DC-DC Power Modules ROHS"
2762775,manualWeld,manualWeld,THT,1,0,0.0,expand,"插件-6P,50.8x30.5mm DC-DC Power Modules ROHS"
2762921,manualWeld,manualWeld,THT,5,5,0.0,expand,-40℃~+85℃ 120° 150mA 3.6V 365nm~375nm 500mW SMD2835 Ultraviolet LEDs (UVLED) ROHS
2762922,manualWeld,manualWeld,THT,5,5,0.0,expand,
2763723,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2766050,manualWeld,manualWeld,THT,5,5,0.0,expand,
2798361,manualWeld,manualWeld,THT,5,5,0.0,expand,
2803478,manualWeld,manualWeld,THT,5,5,0.0,expand,
2826411,manualWeld,manualWeld,THT,1,0,0.0,expand,-55℃~+200℃ 1.2kV 1.7nF 100mΩ 105nC 130pF 25pF 270W 3.5V 45A TO-247-3 Silicon Carbide Field Effect Transistor (MOSFET) ROHS
2830505,manualWeld,manualWeld,THT,1,0,0.0,expand,
2830528,manualWeld,manualWeld,THT,5,5,0.0,expand,
2833056,manualWeld,manualWeld,THT,1,0,0.0,expand,
2833063,manualWeld,manualWeld,THT,5,5,0.0,expand,
2833570,manualWeld,manualWeld,THT,1,0,0.0,expand,
2833572,smtWeld,smtWeld,SMT,1,0,0.0,expand,"-40℃~+85℃ 100mA 130° 2kV 305nm~315nm 6V SMD,3.9x3.9mm Ultraviolet LEDs (UVLED) ROHS"
